2009 4034113, [41, 61, 1613]
2010 4038131, [41, 98491]
2011 4042151, [53, 53, 1439]
2014 4054223, [733, 5531]
2018 4070347, [53, 61, 1259]
2019 4074383, [47, 86689]
2020 4078421, [43, 94847]
2021 4082461, [223, 18307]
2023 4090547, [43, 251, 379]
2024 4094593, [47, 87119]
2026 4102691, [113, 36307]
2029 4114853, [607, 6779]
2030 4118911, [97, 42463]
2034 4135163, [503, 8221]
2035 4139231, [1033, 4007]
2038 4151447, [163, 25469]
2043 4171847, [113, 36919]
2045 4180021, [97, 43093]
2048 4192297, [691, 6067]
2050 4200491, [41, 102451]
2051 4204591, [41, 102551]
2052 4208693, [439, 9587]
2054 4216903, [71, 59393]
2057 4229233, [179, 23627]
2061 4245701, [179, 23719]
2063 4253947, [43, 98929]
2064 4258073, [53, 80341]
2065 4262201, [71, 173, 347]
2066 4266331, [43, 47, 2111]
2069 4278733, [83, 51551]
2070 4282871, [61, 61, 1151]
2071 4287011, [47, 53, 1721]
2072 4291153, [1237, 3469]
2073 4295297, [1181, 3637]
2079 4320203, [61, 70823]
2080 4324361, [367, 11783]
2082 4332683, [83, 52201]
2085 4345181, [839, 5179]
2086 4349351, [421, 10331]
2087 4353523, [131, 167, 199]
2088 4357697, [173, 25189]
2089 4361873, [167, 26119]
2091 4370231, [41, 106591]
2092 4374413, [41, 106693]
2093 4378597, [199, 22003]
2098 4399547, [1033, 4259]
2099 4403743, [691, 6373]
2100 4407941, [347, 12703]
2104 4424753, [151, 29303]
2106 4433171, [43, 131, 787]
2109 4445813, [43, 103391]
2111 4454251, [839, 5309]
2113 4462697, [47, 94951]
2115 4471151, [373, 11987]
2116 4475381, [397, 11273]
2117 4479613, [53, 84521]
2118 4483847, [47, 95401]
2121 4496561, [577, 7793]
2122 4500803, [941, 4783]
2123 4505047, [653, 6899]
2124 4509293, [53, 85081]
2125 4513541, [71, 151, 421]
2127 4522043, [97, 46619]
2129 4530553, [773, 5861]
2130 4534811, [457, 9923]
2131 4539071, [61, 74411]
2132 4543333, [41, 110813]
2133 4547597, [41, 110917]
2136 4560401, [71, 64231]
2137 4564673, [919, 4967]
2139 4573223, [113, 40471]
2140 4577501, [61, 75041]
2142 4586063, [97, 47279]
2147 4607503, [379, 12157]
2148 4611797, [661, 6977]
2149 4616093, [43, 107351]
2152 4628993, [43, 83, 1297]
2153 4633297, [227, 20411]
2155 4641911, [197, 23563]
2156 4646221, [113, 41117]
2157 4650533, [2111, 2203]
2158 4654847, [1627, 2861]
2159 4659163, [499, 9337]
2160 4663481, [47, 99223]
2161 4667801, [227, 20563]
2162 4672123, [1097, 4259]
2165 4685101, [47, 83, 1201]
2166 4689431, [547, 8573]
2170 4706771, [53, 88807]
2171 4711111, [1459, 3229]
2173 4719797, [41, 115117]
2174 4724143, [41, 115223]
2175 4728491, [313, 15107]
2177 4737193, [53, 89381]
2180 4750261, [197, 24113]
2182 4758983, [1867, 2549]
2183 4763347, [487, 9781]
2184 4767713, [409, 11657]
2185 4772081, [1741, 2741]
2192 4802713, [43, 61, 1831]
2195 4815871, [43, 111997]
2196 4820261, [71, 67891]
2201 4842241, [61, 163, 487]
2202 4846643, [677, 7159]
2203 4851047, [743, 6529]
2204 4855453, [829, 5857]
2207 4868683, [47, 71, 1459]
2208 4873097, [313, 15569]
2211 4886351, [547, 8933]
2212 4890773, [47, 104059]
2214 4899623, [41, 119503]
2215 4904051, [41, 119611]
2217 4912913, [223, 22031]
2218 4917347, [131, 37537]
2221 4930661, [607, 8123]
2223 4939547, [53, 93199]
2224 4943993, [97, 50969]
2227 4957343, [1097, 4519]
2229 4966253, [1277, 3889]
2230 4970711, [53, 93787]
2231 4975171, [263, 18917]
2233 4984097, [281, 17737]
2235 4993031, [43, 83, 1399]
2236 4997501, [179, 27919]
2237 5001973, [131, 38183]
2238 5006447, [43, 173, 673]
2239 5010923, [97, 51659]
2240 5015401, [179, 28019]
2241 5019881, [263, 19087]
2244 5033333, [223, 22571]
2245 5037821, [251, 20071]
2247 5046803, [1021, 4943]
2248 5051297, [83, 60859]
2250 5060291, [2203, 2297]
2252 5069293, [113, 113, 397]
2253 5073797, [61, 83177]
2254 5078303, [47, 167, 647]
2255 5082811, [41, 151, 821]
2256 5087321, [41, 167, 743]
2259 5100863, [47, 108529]
2261 5109901, [173, 29537]
2262 5114423, [61, 83843]
2264 5123473, [281, 18233]
2265 5128001, [967, 5303]
2267 5137063, [71, 72353]
2268 5141597, [1031, 4987]
2269 5146133, [113, 45541]
2271 5155211, [523, 9857]
2272 5159753, [1619, 3187]
2273 5164297, [1951, 2647]
2274 5168843, [251, 20593]
2275 5173391, [1013, 5107]
2276 5177941, [53, 151, 647]
2277 5182493, [701, 7393]
2278 5187047, [43, 71, 1699]
2280 5196161, [383, 13567]
2281 5200721, [43, 120947]
2283 5209847, [53, 98299]
2285 5218981, [461, 11321]
2286 5223551, [199, 26249]
2290 5241851, [2003, 2617]
2292 5251013, [199, 26387]
2293 5255597, [1163, 4519]
2296 5269361, [41, 128521]
2297 5273953, [41, 307, 419]
2301 5292341, [47, 112603]
2305 5310761, [2017, 2633]
2306 5315371, [47, 113093]
2307 5319983, [1439, 3697]
2309 5329213, [307, 17359]
2313 5347697, [419, 12763]
2314 5352323, [61, 87743]
2316 5361581, [409, 13109]
2317 5366213, [383, 14011]
2318 5370847, [83, 64709]
2321 5384761, [43, 97, 1291]
2323 5394047, [61, 88427]
2324 5398693, [43, 125551]
2325 5403341, [367, 14723]
2326 5407991, [461, 11731]
2327 5412643, [359, 15077]
2329 5421953, [53, 102301]
2331 5431271, [83, 65437]
2332 5435933, [1669, 3257]
2333 5440597, [499, 10903]
2336 5454601, [53, 97, 1061]
2337 5459273, [41, 133153]
2338 5463947, [41, 71, 1877]
2339 5468623, [439, 12457]
2341 5477981, [359, 15259]
2345 5496721, [2297, 2393]
2348 5510797, [47, 117251]
2349 5515493, [71, 131, 593]
2352 5529593, [197, 28069]
2353 5534297, [47, 117751]
2354 5539003, [947, 5849]
2360 5567281, [1163, 4787]
2362 5576723, [373, 14951]
2364 5586173, [43, 163, 797]
2365 5590901, [113, 49477]
2367 5600363, [43, 130241]
2368 5605097, [131, 42787]
2370 5614571, [709, 7919]
2375 5638291, [61, 92431]
2377 5647793, [197, 28669]
2378 5652547, [41, 137867]
2379 5657303, [41, 137983]
2380 5662061, [227, 24943]
2382 5671583, [53, 113, 947]
2383 5676347, [1423, 3989]
2384 5681113, [61, 93133]
2385 5685881, [733, 7757]
2387 5695423, [2087, 2729]
2388 5700197, [227, 25111]
2389 5704973, [53, 107641]
2392 5719313, [1607, 3559]
2395 5733671, [47, 121993]
2396 5738461, [593, 9677]
2399 5752843, [1091, 5273]
2400 5757641, [47, 122503]
2401 5762441, [83, 69427]
2402 5767243, [379, 15217]
2406 5786471, [151, 38321]
2407 5791283, [43, 134681]
2409 5800913, [71, 81703]
2410 5805731, [43, 135017]
2411 5810551, [173, 33587]
2412 5815373, [347, 16759]
2414 5825023, [83, 70181]
2415 5829851, [179, 32569]
2416 5834681, [877, 6653]
2418 5844347, [97, 60251]
2419 5849183, [41, 179, 797]
2420 5854021, [41, 71, 2011]
2421 5858861, [167, 35083]
2423 5868547, [167, 35141]
2424 5873393, [1381, 4253]
2427 5887943, [151, 38993]
2428 5892797, [1231, 4787]
2430 5902511, [1607, 3673]
2432 5912233, [2129, 2777]
2433 5917097, [97, 61001]
2434 5921963, [173, 34231]
2435 5926831, [53, 111827]
2436 5931701, [61, 97241]
2437 5936573, [523, 11351]
2440 5951201, [223, 26687]
2441 5956081, [457, 13033]
2442 5960963, [47, 53, 2393]
2445 5975621, [61, 97961]
2446 5980511, [1019, 5869]
2447 5985403, [47, 347, 367]
2449 5995193, [653, 9181]
2450 6000091, [43, 139537]
2453 6014797, [43, 43, 3253]
2454 6019703, [1361, 4423]
2459 6044263, [919, 6577]
2460 6049181, [41, 147541]
2461 6054101, [41, 147661]
2465 6073801, [1093, 5557]
2467 6083663, [223, 27281]
2471 6103411, [1489, 4099]
2474 6118243, [673, 9091]
2478 6138047, [113, 54319]
2480 6147961, [71, 131, 661]
2484 6167813, [83, 74311]
2485 6172781, [199, 31019]
2486 6177751, [1069, 5779]
2488 6187697, [53, 313, 373]
2489 6192673, [47, 131759]
2491 6202631, [71, 199, 439]
2493 6212597, [43, 144479]
2494 6217583, [47, 263, 503]
2495 6222571, [53, 113, 1039]
2496 6227561, [43, 251, 577]
2497 6232553, [61, 83, 1231]
2499 6242543, [131, 47653]
2501 6252541, [41, 152501]
2502 6257543, [41, 152623]
2504 6267553, [263, 23831]
2505 6272561, [2143, 2927]
2506 6277571, [61, 102911]
2507 6282583, [421, 14923]
2510 6297631, [773, 8147]
2513 6312697, [397, 15901]
2514 6317723, [281, 22483]
2515 6322751, [97, 65183]
2517 6332813, [1049, 6037]
2521 6352961, [313, 20297]
2524 6368093, [563, 11311]
2525 6373141, [251, 25391]
2526 6378191, [379, 16829]
2527 6383243, [163, 39161]
2530 6398411, [97, 65963]
2531 6403471, [853, 7507]
2535 6423731, [1151, 5581]
2536 6428801, [43, 47, 3181]
2537 6433873, [503, 12791]
2538 6438947, [677, 9511]
2539 6444023, [43, 149861]
2540 6449101, [641, 10061]
2541 6454181, [47, 53, 2591]
2542 6459263, [41, 157543]
2543 6464347, [41, 157667]
2544 6469433, [563, 11491]
2545 6474521, [281, 23041]
2546 6479611, [421, 15391]
2548 6489797, [53, 122449]
2549 6494893, [197, 32969]
2551 6505091, [71, 91621]
2557 6535733, [151, 43283]
2558 6540847, [61, 107227]
2562 6561323, [71, 92413]
2563 6566447, [2141, 3067]
2567 6586963, [61, 83, 1301]
2568 6592097, [1997, 3301]
2571 6607511, [967, 6833]
2574 6622943, [197, 33619]
2575 6628091, [739, 8969]
2578 6643547, [151, 43997]
2579 6648703, [43, 154621]
2580 6653861, [83, 80167]
2582 6664183, [43, 154981]
2583 6669347, [41, 47, 3461]
2584 6674513, [41, 173, 941]
2586 6684851, [1619, 4129]
2587 6690023, [457, 14639]
2588 6695197, [47, 167, 853]
2589 6700373, [641, 10453]
2590 6705551, [167, 40153]
2591 6710731, [113, 59387]
2593 6721097, [409, 16433]
2594 6726283, [53, 179, 709]
2596 6736661, [2269, 2969]
2598 6747047, [179, 37693]
2599 6752243, [739, 9137]
2601 6762641, [53, 127597]
2604 6778253, [307, 22079]
2606 6788671, [1493, 4547]
2607 6793883, [173, 173, 227]
2608 6799097, [113, 60169]
2611 6814751, [131, 52021]
2612 6819973, [97, 70309]
2615 6835651, [227, 30113]
2616 6840881, [307, 22283]
2617 6846113, [787, 8699]
2619 6856583, [61, 112403]
2622 6872303, [43, 71, 2251]
2623 6877547, [2039, 3373]
2624 6882793, [41, 167873]
2625 6888041, [41, 43, 3907]
2627 6898543, [97, 71119]
2628 6903797, [61, 113177]
2630 6914311, [47, 131, 1123]
2631 6919571, [701, 9871]
2633 6930097, [71, 97607]
2635 6940631, [47, 147673]
2636 6945901, [607, 11443]
2638 6956447, [1301, 5347]
2639 6961723, [2053, 3391]
2640 6967001, [1201, 5801]
2642 6977563, [2591, 2693]
2643 6982847, [1063, 6569]
2647 7004003, [53, 132151]
2649 7014593, [397, 17669]
2650 7019891, [83, 83, 1019]
2651 7025191, [1889, 3719]
2652 7030493, [1181, 5953]
2654 7041103, [53, 132851]
2658 7062347, [499, 14153]
2662 7083623, [1481, 4783]
2663 7088947, [83, 223, 383]
2664 7094273, [1109, 6397]
2665 7099601, [41, 43, 4027]
2666 7104931, [41, 173291]
2668 7115597, [43, 165479]
2670 7126271, [487, 14633]
2671 7131611, [2339, 3049]
2672 7136953, [821, 8693]
2673 7142297, [1063, 6719]
2676 7158341, [1669, 4289]
2677 7163693, [47, 152419]
2680 7179761, [61, 117701]
2682 7190483, [47, 152989]
2684 7201213, [199, 36187]
2686 7211951, [359, 20089]
2688 7222697, [487, 14831]
2689 7228073, [61, 118493]
2690 7233451, [163, 199, 223]
2692 7244213, [367, 19739]
2693 7249597, [71, 102107]
2697 7271153, [1471, 4943]
2698 7276547, [577, 12611]
2700 7287341, [53, 359, 383]
2701 7292741, [1039, 7019]
2704 7308953, [71, 113, 911]
2706 7319771, [41, 178531]
2707 7325183, [41, 53, 3371]
2708 7330597, [43, 151, 1129]
2709 7336013, [97, 75629]
2710 7341431, [1373, 5347]
2711 7346851, [43, 170857]
2713 7357697, [547, 13451]
2716 7373981, [419, 17599]
2720 7395721, [1483, 4987]
2721 7401161, [113, 65497]
2723 7412047, [1949, 3803]
2724 7417493, [47, 97, 1627]
2725 7422941, [409, 18149]
2729 7444753, [47, 151, 1049]
2732 7461133, [419, 17807]
2733 7466597, [83, 89959]
2735 7477531, [373, 20047]
2739 7499423, [691, 10853]
2741 7510381, [61, 123121]
2742 7515863, [131, 57373]
2745 7532321, [2693, 2797]
2746 7537811, [83, 197, 461]
2747 7543303, [41, 251, 733]
2748 7548797, [41, 184117]
2750 7559791, [61, 123931]
2751 7565291, [43, 175937]
2753 7576297, [53, 142949]
2754 7581803, [43, 176321]
2755 7587311, [167, 45433]
2757 7598333, [167, 173, 263]
2758 7603847, [547, 13901]
2759 7609363, [347, 21929]
2760 7614881, [53, 143677]
2761 7620401, [131, 58171]
2763 7631447, [911, 8377]
2764 7636973, [71, 107563]
2767 7653563, [263, 29101]
2771 7675711, [47, 197, 829]
2772 7681253, [2089, 3677]
2773 7686797, [179, 42943]
2775 7697891, [71, 108421]
2776 7703441, [47, 251, 653]
2777 7708993, [179, 43067]
2778 7714547, [439, 17573]
2780 7725661, [173, 44657]
2781 7731221, [379, 20399]
2783 7742347, [1373, 5639]
2787 7764623, [461, 16843]
2788 7770197, [41, 189517]
2789 7775773, [41, 189653]
2790 7781351, [691, 11261]
2791 7786931, [1013, 7687]
2794 7803683, [43, 347, 523]
2795 7809271, [281, 27791]
2797 7820453, [43, 181871]
2801 7842841, [313, 25057]
2802 7848443, [61, 128663]
2804 7859653, [2179, 3607]
2806 7870871, [53, 97, 1531]
2809 7887713, [661, 11933]
2811 7898951, [61, 129491]
2813 7910197, [53, 149249]
2814 7915823, [367, 21569]
2816 7927081, [83, 95507]
2817 7932713, [113, 70201]
2818 7938347, [47, 168901]
2820 7949621, [1699, 4679]
2821 7955261, [97, 82013]
2823 7966547, [47, 169501]
2826 7983491, [281, 28411]
2828 7994797, [607, 13171]
2829 8000453, [41, 83, 2351]
2830 8006111, [41, 195271]
2831 8011771, [1613, 4967]
2832 8017433, [499, 16067]
2833 8023097, [1571, 5107]
2834 8028763, [113, 227, 313]
2835 8034431, [71, 113161]
2836 8040101, [2207, 3643]
2837 8045773, [43, 187111]
2840 8062801, [43, 187507]
2842 8074163, [227, 35569]
2844 8085533, [1291, 6263]
2846 8096911, [71, 114041]
2847 8102603, [877, 9239]
2850 8119691, [2797, 2903]
2853 8136797, [163, 49919]
2856 8153921, [1999, 4079]
2857 8159633, [1447, 5639]
2859 8171063, [53, 151, 1021]
2860 8176781, [1069, 7649]
2861 8182501, [373, 21937]
2863 8193947, [61, 134327]
2865 8205401, [47, 174583]
2866 8211131, [53, 154927]
2870 8234071, [41, 47, 4273]
2871 8239811, [41, 200971]
2872 8245553, [61, 135173]
2873 8251297, [131, 62987]
2875 8262791, [1567, 5273]
2877 8274293, [1237, 6689]
2879 8285803, [677, 12239]
2880 8291561, [43, 151, 1277]
2882 8303083, [1109, 7487]
2883 8308847, [43, 199, 971]
2886 8326151, [223, 37337]
2888 8337697, [1031, 8087]
2889 8343473, [199, 41927]
2892 8360813, [131, 63823]
2893 8366597, [787, 10631]
2897 8389753, [2027, 4139]
2898 8395547, [457, 18371]
2899 8401343, [83, 101221]
2901 8412941, [647, 13003]
2902 8418743, [773, 10891]
2903 8424547, [97, 86851]
2905 8436161, [379, 22259]
2906 8441971, [71, 118901]
2910 8465231, [397, 21323]
2911 8471051, [41, 307, 673]
2912 8476873, [41, 47, 53, 83]
2913 8482697, [223, 38039]
2917 8506013, [47, 71, 2549]
2918 8511847, [97, 87751]
2919 8517683, [53, 160711]
2922 8535203, [167, 51109]
2923 8541047, [43, 307, 647]
2924 8546893, [61, 167, 839]
2926 8558591, [43, 199037]
2927 8564443, [2333, 3671]
2928 8570297, [421, 20357]
2930 8582011, [113, 173, 439]
2932 8593733, [1447, 5939]
2933 8599597, [61, 140977]
2938 8628947, [1129, 7643]
2942 8652463, [593, 14591]
2943 8658347, [197, 43951]
2944 8664233, [971, 8923]
2945 8670121, [2617, 3313]
2946 8676011, [743, 11677]
2947 8681903, [113, 76831]
2950 8699591, [839, 10369]
2952 8711393, [41, 179, 1187]
2953 8717297, [41, 173, 1229]
2955 8729111, [2069, 4219]
2956 8735021, [179, 48799]
2957 8740933, [2903, 3011]
2959 8752763, [47, 186229]
2960 8758681, [523, 16747]
2962 8770523, [2633, 3331]
2964 8782373, [47, 186859]
2965 8788301, [53, 165817]
2966 8794231, [43, 204517]
2967 8800163, [421, 20903]
2968 8806097, [197, 44701]
2969 8812033, [43, 204931]
2970 8817971, [1061, 8311]
2972 8829853, [53, 166601]
2977 8859593, [71, 124783]
2978 8865547, [701, 12647]
2982 8889383, [83, 107101]
2984 8901313, [1187, 7499]
2985 8907281, [61, 146021]
2986 8913251, [1123, 7937]
2988 8925197, [71, 125707]
2989 8931173, [593, 15061]
2991 8943131, [1361, 6571]
2993 8955097, [41, 218417]
2994 8961083, [41, 61, 3583]
2995 8967071, [83, 108037]
2997 8979053, [503, 17851]
2998 8985047, [251, 35797]
2999 8991043, [743, 12101]
3000 8997041, [97, 92753]
3001 9003041, [1093, 8237]
3002 9009043, [409, 22027]
3004 9021053, [131, 68863]
3006 9033071, [47, 192193]
3008 9045097, [1523, 5939]
3009 9051113, [43, 210491]
3010 9057131, [151, 59981]
3011 9063151, [47, 192833]
3012 9069173, [43, 210911]
3015 9087251, [97, 93683]
3016 9093281, [163, 55787]
3017 9099313, [1889, 4817]
3018 9105347, [53, 171799]
3019 9111383, [1259, 7237]
3020 9117421, [263, 34667]
3022 9129503, [2647, 3449]
3023 9135547, [131, 69737]
3025 9147641, [53, 172597]
3027 9159743, [251, 36493]
3030 9177911, [263, 34897]
3031 9183971, [151, 60821]
3033 9196097, [829, 11093]
3034 9202163, [41, 224443]
3035 9208231, [41, 224591]
3037 9220373, [1297, 7109]
3039 9232523, [1741, 5303]
3040 9238601, [503, 18367]
3043 9256847, [113, 81919]
3044 9262933, [457, 20269]
3045 9269021, [359, 25819]
3046 9275111, [61, 383, 397]
3047 9281203, [1663, 5581]
3048 9287297, [71, 130807]
3052 9311693, [43, 216551]
3053 9317797, [47, 198251]
3055 9330011, [43, 61, 3557]
3056 9336121, [919, 10159]
3057 9342233, [1091, 8563]
3058 9348347, [47, 198901]
3059 9354463, [71, 359, 367]
3060 9360581, [113, 82837]
3061 9366701, [227, 41263]
3063 9378947, [941, 9967]
3065 9391201, [83, 113147]
3066 9397331, [3011, 3121]
3068 9409597, [1033, 9109]
3069 9415733, [227, 41479]
3071 9428011, [53, 177887]
3072 9434153, [2729, 3457]
3073 9440297, [577, 16361]
3075 9452591, [41, 230551]
3076 9458741, [41, 281, 821]
3078 9471047, [53, 83, 2153]
3079 9477203, [709, 13367]
3082 9495683, [199, 47717]
3083 9501847, [383, 24809]
3085 9514181, [1523, 6247]
3087 9526523, [563, 16921]
3088 9532697, [199, 47903]
3089 9538873, [167, 57119]
3091 9551231, [167, 57193]
3093 9563597, [1721, 5557]
3095 9575971, [43, 43, 5179]
3097 9588353, [97, 98849]
3098 9594547, [43, 223129]
3100 9606941, [47, 47, 4349]
3101 9613141, [1381, 6961]
3102 9619343, [653, 14731]
3103 9625547, [173, 55639]
3105 9637961, [47, 205063]
3106 9644171, [347, 27793]
3107 9650383, [61, 281, 563]
3108 9656597, [373, 25889]
3109 9662813, [223, 43331]
3111 9675251, [2417, 4003]
3112 9681473, [97, 99809]
3114 9693923, [313, 30971]
3115 9700151, [2347, 4133]
3116 9706381, [41, 61, 3881]
3117 9712613, [41, 236893]
3118 9718847, [733, 13259]
3119 9725083, [71, 136973]
3123 9750047, [2777, 3511]
3124 9756293, [53, 184081]
3125 9762541, [1949, 5009]
3126 9768791, [173, 56467]
3127 9775043, [2099, 4657]
3130 9793811, [71, 137941]
3131 9800071, [53, 179, 1033]
3134 9818863, [409, 24007]
3135 9825131, [131, 179, 419]
3136 9831401, [223, 44087]
3138 9843947, [43, 228929]
3140 9856501, [197, 50033]
3141 9862781, [43, 347, 661]
3142 9869063, [1999, 4937]
3147 9900503, [47, 313, 673]
3148 9906797, [83, 119359]
3151 9925691, [419, 23689]
3152 9931993, [47, 211319]
3154 9944603, [131, 75913]
3156 9957221, [113, 88117]
3157 9963533, [41, 487, 499]
3158 9969847, [41, 243167]
3159 9976163, [2459, 4057]
3160 9982481, [379, 26339]
3161 9988801, [83, 151, 797]
3162 9995123, [1723, 5801]
3163 10001447, [1601, 6247]
3165 10014101, [197, 50833]
3168 10033097, [61, 164477]
3171 10052111, [2099, 4789]
3173 10064797, [113, 89069]
3175 10077491, [487, 20693]
3177 10090193, [53, 61, 3121]
3179 10102903, [163, 61981]
3181 10115621, [43, 367, 641]
3182 10121983, [151, 67033]
3184 10134713, [43, 53, 4447]
3185 10141081, [2027, 5003]
3188 10160197, [1471, 6907]
3190 10172951, [71, 143281]
3193 10192097, [1229, 8293]
3194 10198483, [47, 97, 2237]
3198 10224047, [41, 249367]
3199 10230443, [41, 47, 5309]
3201 10243241, [71, 144271]
3207 10281683, [461, 22303]
3209 10294513, [97, 106129]
3213 10320197, [1483, 6959]
3215 10333051, [677, 15263]
3216 10339481, [797, 12973]
3217 10345913, [439, 23567]
3218 10352347, [307, 33721]
3221 10371661, [1151, 9011]
3224 10390993, [43, 241651]
3227 10410343, [43, 242101]
3229 10423253, [61, 170873]
3230 10429711, [53, 307, 641]
3231 10436171, [83, 125737]
3232 10442633, [967, 10799]
3234 10455563, [373, 28031]
3237 10474973, [53, 197641]
3238 10481447, [61, 171827]
3239 10487923, [41, 255803]
3240 10494401, [41, 255961]
3241 10500881, [47, 223423]
3242 10507363, [1601, 6563]
3243 10513847, [607, 17321]
3244 10520333, [83, 126751]
3246 10533311, [47, 224113]
3248 10546297, [461, 22877]
3249 10552793, [251, 42043]
3253 10578797, [2069, 5113]
3254 10585303, [1181, 8963]
3256 10598321, [167, 63463]
3258 10611347, [167, 63541]
3259 10617863, [1097, 9679]
3260 10624381, [547, 19423]
3261 10630901, [71, 149731]
3263 10643947, [1481, 7187]
3265 10657001, [2437, 4373]
3266 10663531, [131, 81401]
3267 10670063, [43, 248141]
3268 10676597, [1021, 10457]
3269 10683133, [113, 94541]
3270 10689671, [43, 248597]
3272 10702753, [71, 150743]
3275 10722391, [577, 18583]
3276 10728941, [173, 62017]
3277 10735493, [1259, 8527]
3278 10742047, [251, 42797]
3280 10755161, [41, 262321]
3281 10761721, [41, 199, 1319]
3283 10774847, [53, 263, 773]
3284 10781413, [379, 28447]
3285 10787981, [131, 82351]
3286 10794551, [113, 95527]
3287 10801123, [199, 54277]
3288 10807697, [47, 227, 1013]
3290 10820851, [53, 61, 3347]
3291 10827431, [97, 111623]
3293 10840597, [47, 263, 877]
3294 10847183, [1877, 5779]
3296 10860361, [227, 47843]
3298 10873547, [2741, 3967]
3299 10880143, [61, 173, 1031]
3301 10893341, [947, 11503]
3302 10899943, [1831, 5953]
3303 10906547, [709, 15383]
3305 10919761, [547, 19963]
3306 10926371, [97, 112643]
3307 10932983, [397, 27539]
3309 10946213, [1237, 8849]
3310 10952831, [43, 179, 1423]
3312 10966073, [151, 72623]
3313 10972697, [43, 255179]
3314 10979323, [83, 179, 739]
3315 10985951, [1319, 8329]
3317 10999213, [523, 21031]
3319 11012483, [1531, 7193]
3321 11025761, [41, 268921]
3322 11032403, [41, 41, 6563]
3324 11045693, [1097, 10069]
3327 11065643, [83, 133321]
3329 11078953, [947, 11699]
3331 11092271, [499, 22229]
3332 11098933, [71, 223, 701]
3333 11105597, [151, 73547]
3335 11118931, [47, 236573]
3336 11125601, [53, 209917]
3337 11132273, [197, 56509]
3338 11138947, [739, 15073]
3340 11152301, [47, 237283]
3342 11165663, [163, 68501]
3343 11172347, [53, 71, 2969]
3349 11212493, [421, 26633]
3350 11219191, [2927, 3833]
3351 11225891, [61, 184031]
3353 11239297, [43, 261379]
3355 11252711, [457, 24623]
3356 11259421, [43, 261847]
3357 11266133, [281, 40093]
3358 11272847, [2677, 4211]
3359 11279563, [223, 50581]
3360 11286281, [61, 185021]
3362 11299723, [41, 197, 1399]
3363 11306447, [41, 275767]
3366 11326631, [1201, 9431]
3367 11333363, [1493, 7591]
3369 11346833, [439, 25847]
3378 11407547, [919, 12413]
3382 11434583, [47, 113, 2153]
3384 11448113, [853, 13421]
3387 11468423, [47, 244009]
3388 11475197, [97, 281, 421]
3389 11481973, [53, 216641]
3394 11515883, [1567, 7349]
3396 11529461, [43, 53, 5059]
3397 11536253, [83, 131, 1061]
3399 11549843, [43, 113, 2377]
3403 11577047, [41, 41, 71, 97]
3404 11583853, [41, 359, 787]
3405 11590661, [3347, 3463]
3410 11624731, [83, 140057]
3411 11631551, [409, 28439]
3412 11638373, [61, 190793]
3414 11652023, [71, 164113]
3416 11665681, [131, 89051]
3418 11679347, [359, 32533]
3420 11693021, [1867, 6263]
3421 11699861, [61, 191801]
3423 11713547, [167, 70141]
3424 11720393, [1997, 5869]
3425 11727241, [167, 70223]
3426 11734091, [367, 31973]
3427 11740943, [313, 37511]
3428 11747797, [3049, 3853]
3429 11754653, [47, 383, 653]
3430 11761511, [691, 17021]
3434 11788963, [47, 250829]
3435 11795831, [607, 19433]
3439 11823323, [43, 274961]
3441 11837081, [853, 13877]
3442 11843963, [43, 53, 5197]
3443 11850847, [397, 29851]
3444 11857733, [41, 289213]
3445 11864621, [41, 289381]
3449 11892193, [53, 173, 1297]
3450 11899091, [1439, 8269]
3452 11912893, [1571, 7583]
3453 11919797, [347, 34351]
3456 11940521, [1163, 10267]
3460 11968181, [313, 38237]
3463 11988947, [151, 79397]
3465 12002801, [1019, 11779]
3466 12009731, [383, 31357]
3470 12037471, [661, 18211]
3472 12051353, [173, 69661]
3473 12058297, [61, 197677]
3474 12065243, [71, 169933]
3476 12079141, [47, 257003]
3480 12106961, [83, 199, 733]
3481 12113921, [47, 373, 691]
3482 12120883, [43, 61, 4621]
3483 12127847, [523, 23189]
3484 12134813, [151, 80363]
3485 12141781, [41, 43, 71, 97]
3486 12148751, [41, 199, 1489]
3488 12162697, [347, 35051]
3489 12169673, [179, 67987]
3490 12176651, [1091, 11161]
3493 12197597, [83, 179, 821]
3495 12211571, [53, 113, 2039]
3496 12218561, [2089, 5849]
3500 12246541, [97, 251, 503]
3501 12253541, [457, 26813]
3502 12260543, [53, 231331]
3505 12281561, [163, 75347]
3506 12288571, [1277, 9623]
3512 12330673, [113, 109121]
3515 12351751, [227, 54413]
3518 12372847, [2237, 5531]
3521 12393961, [2053, 6037]
3522 12401003, [3463, 3581]
3523 12408047, [47, 227, 1163]
3525 12422141, [43, 307, 941]
3526 12429191, [41, 303151]
3527 12436243, [41, 303323]
3528 12443297, [43, 47, 47, 131]
3529 12450353, [251, 49603]
3534 12485663, [61, 197, 1039]
3535 12492731, [593, 21067]
3537 12506873, [307, 40739]
3538 12513947, [967, 12941]
3539 12521023, [379, 33037]
3543 12549347, [61, 409, 503]
3544 12556433, [2753, 4561]
3545 12563521, [71, 176951]
3546 12570611, [263, 47797]
3547 12577703, [131, 96013]
3548 12584797, [53, 367, 647]
3554 12627403, [419, 30137]
3555 12634511, [53, 223, 1069]
3556 12641621, [71, 263, 677]
3558 12655847, [1093, 11579]
3559 12662963, [197, 64279]
